InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
au9991,20160301,265.85,261.55,261.25,265.4,8112.0,2146822200.0,0.0
au9991,20160302,265.95,265.75,261.4,261.6,6880.0,1807176700.0,0.0
au9991,20160303,264.95,262.0,261.95,264.0,4934.0,1300844800.0,0.0
au9991,20160304,267.6,264.65,263.6,267.25,10256.0,2734340700.0,0.0
au9991,20160307,270.0,267.55,265.0,267.4,10570.0,2828401700.0,0.0
au9991,20160308,269.55,267.4,266.9,268.5,8908.0,2393235700.0,0.0
au9991,20160309,269.8,268.5,264.7,265.75,8738.0,2329627600.0,0.0
au9991,20160310,266.1,265.75,262.75,263.55,15624.0,4133610800.0,0.0
au9991,20160311,270.4,263.55,261.7,267.5,12150.0,3260891600.0,0.0
au9991,20160314,267.7,266.25,264.0,264.25,9416.0,2496660900.0,0.0
au9991,20160315,265.55,264.25,258.9,259.25,10416.0,2714617800.0,0.0
au9991,20160316,261.3,259.25,259.1,261.15,8286.0,2157368000.0,0.0
au9991,20160317,266.4,260.55,259.35,264.95,9484.0,2500261900.0,0.0
au9991,20160318,266.5,266.0,264.7,264.7,4474.0,1188517300.0,0.0
au9991,20160321,264.15,263.0,260.95,261.25,7158.0,1879740700.0,0.0
au9991,20160322,264.6,261.05,260.9,263.15,6022.0,1579413100.0,0.0
au9991,20160323,264.6,264.2,259.8,260.0,7152.0,1876925900.0,0.0
au9991,20160324,258.5,258.0,256.75,256.8,11862.0,3053678600.0,0.0
au9991,20160325,258.6,258.05,257.4,257.85,3068.0,791399600.0,0.0
au9991,20160328,257.35,256.0,254.0,255.1,308.0,78812900.0,0.0
au9991,20160329,258.2,256.7,256.7,257.45,5808.0,1495482800.0,0.0
au9991,20160330,261.45,257.45,257.45,260.35,11628.0,3022611600.0,0.0
au9991,20160331,259.95,259.95,257.2,257.85,15804.0,4085050600.0,0.0
