InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
TA9990,20160301,4576.0,4408.0,4408.0,4576.0,2291412.0,10261867568.0,0.0
TA9990,20160302,4596.0,4590.0,4532.0,4566.0,1703708.0,7770574284.0,0.0
TA9990,20160303,4640.0,4560.0,4552.0,4590.0,1824554.0,8384561952.0,0.0
TA9990,20160304,4662.0,4594.0,4578.0,4638.0,1956764.0,9031888528.0,0.0
TA9990,20160307,4810.0,4642.0,4642.0,4778.0,2358560.0,11194124688.0,0.0
TA9990,20160308,4828.0,4790.0,4672.0,4726.0,2029440.0,9638517760.0,0.0
TA9990,20160309,4764.0,4764.0,4608.0,4688.0,1601214.0,7473910488.0,0.0
TA9990,20160310,4730.0,4706.0,4622.0,4628.0,1432750.0,6697807684.0,0.0
TA9990,20160311,4672.0,4632.0,4626.0,4652.0,971536.0,4512145732.0,0.0
TA9990,20160314,4712.0,4660.0,4616.0,4616.0,1164636.0,5432512580.0,0.0
TA9990,20160315,4622.0,4602.0,4580.0,4592.0,842024.0,3868427604.0,0.0
TA9990,20160316,4638.0,4578.0,4554.0,4612.0,1169116.0,5385441032.0,0.0
TA9990,20160317,4692.0,4612.0,4608.0,4676.0,1057502.0,4916981460.0,0.0
TA9990,20160318,4790.0,4672.0,4672.0,4746.0,1711454.0,8106534964.0,0.0
TA9990,20160321,4768.0,4758.0,4698.0,4700.0,1005700.0,4752670020.0,0.0
TA9990,20160322,4770.0,4718.0,4700.0,4742.0,1303338.0,6188128180.0,0.0
TA9990,20160323,4788.0,4736.0,4714.0,4724.0,1310886.0,6238219588.0,0.0
TA9990,20160324,4716.0,4712.0,4582.0,4582.0,1509094.0,7021937200.0,0.0
TA9990,20160325,4668.0,4580.0,4566.0,4662.0,911628.0,4223464132.0,0.0
TA9990,20160328,4762.0,4668.0,4664.0,4730.0,1441300.0,6822259880.0,0.0
TA9990,20160329,4776.0,4744.0,4714.0,4754.0,1305550.0,6227613632.0,0.0
TA9990,20160330,4752.0,4736.0,4692.0,4714.0,1307792.0,6204384468.0,0.0
TA9990,20160331,4810.0,4732.0,4732.0,4802.0,2022092.0,9684247560.0,0.0
