InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
a9990,20160401,3450.0,3450.0,3375.0,3379.0,334408.0,11390693760.0,277454.0
a9990,20160405,3397.0,3383.0,3368.0,3374.0,180456.0,6104945500.0,299350.0
a9990,20160406,3372.0,3372.0,3321.0,3325.0,335472.0,11195001920.0,340386.0
a9990,20160407,3343.0,3320.0,3314.0,3326.0,190338.0,6338620620.0,351334.0
a9990,20160408,3339.0,3326.0,3316.0,3323.0,187678.0,6238634680.0,353152.0
a9990,20160411,3371.0,3327.0,3322.0,3346.0,255740.0,8561206460.0,343396.0
a9990,20160412,3379.0,3347.0,3344.0,3376.0,203520.0,6841618580.0,336634.0
a9990,20160413,3448.0,3379.0,3379.0,3417.0,440820.0,15064035980.0,321176.0
a9990,20160414,3474.0,3413.0,3413.0,3442.0,333252.0,11492959260.0,329800.0
a9990,20160415,3460.0,3442.0,3423.0,3424.0,249846.0,8600569140.0,331568.0
a9990,20160418,3496.0,3417.0,3411.0,3477.0,364258.0,12621422840.0,347520.0
a9990,20160419,3512.0,3480.0,3470.0,3487.0,341746.0,11919765500.0,345426.0
a9990,20160420,3629.0,3499.0,3493.0,3618.0,770700.0,27608610020.0,349508.0
a9990,20160421,3744.0,3617.0,3592.0,3742.0,437150.0,16032677200.0,336780.0
a9990,20160422,3870.0,3798.0,3611.0,3687.0,1426744.0,53707293680.0,336576.0
a9990,20160425,3854.0,3695.0,3665.0,3711.0,1112256.0,41624001460.0,375840.0
a9990,20160426,3772.0,3710.0,3681.0,3715.0,612818.0,22822531300.0,349466.0
a9990,20160427,3750.0,3728.0,3676.0,3693.0,485056.0,17954885380.0,350476.0
a9990,20160428,3703.0,3696.0,3587.0,3611.0,523628.0,19028045360.0,328000.0
a9990,20160429,3667.0,3616.0,3593.0,3598.0,382426.0,13865092320.0,334164.0
