InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
ma9998,20160201,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160202,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160203,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160204,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160205,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160215,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160216,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160217,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160218,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160219,1542.0,1542.0,1542.0,1542.0,0.0,0.0,0.0
ma9998,20160223,1744.0,1744.0,1744.0,1744.0,0.0,0.0,0.0
ma9998,20160224,1744.0,1744.0,1744.0,1744.0,0.0,0.0,0.0
ma9998,20160225,1744.0,1744.0,1744.0,1744.0,0.0,0.0,0.0
ma9998,20160226,1744.0,1744.0,1744.0,1744.0,0.0,0.0,0.0
ma9998,20160229,1744.0,1744.0,1744.0,1744.0,0.0,0.0,0.0
