InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
sf610,20160201,3786.0,3786.0,3786.0,3786.0,0.0,0.0,0.0
sf610,20160202,3810.0,3810.0,3810.0,3810.0,0.0,0.0,0.0
sf610,20160203,3806.0,3806.0,3806.0,3806.0,0.0,0.0,0.0
sf610,20160204,3806.0,3806.0,3806.0,3806.0,0.0,0.0,0.0
sf610,20160205,3852.0,3852.0,3852.0,3852.0,0.0,0.0,0.0
sf610,20160215,3866.0,3866.0,3866.0,3866.0,0.0,0.0,0.0
sf610,20160216,3864.0,3864.0,3864.0,3864.0,0.0,0.0,0.0
sf610,20160217,3884.0,3884.0,3884.0,3884.0,0.0,0.0,0.0
sf610,20160218,3858.0,3858.0,3858.0,3858.0,0.0,0.0,0.0
sf610,20160219,3856.0,3856.0,3856.0,3856.0,0.0,0.0,0.0
sf610,20160222,3876.0,3876.0,3876.0,3876.0,0.0,0.0,0.0
sf610,20160223,3988.0,3988.0,3988.0,3988.0,0.0,0.0,0.0
sf610,20160224,3960.0,3960.0,3960.0,3960.0,0.0,0.0,0.0
sf610,20160225,3942.0,3942.0,3942.0,3942.0,0.0,0.0,0.0
sf610,20160226,3972.0,3972.0,3972.0,3972.0,0.0,0.0,0.0
sf610,20160229,3898.0,3898.0,3898.0,3898.0,0.0,0.0,0.0
