InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
fu1612,20160201,2335.0,2335.0,2335.0,2335.0,0.0,0.0,2.0
fu1612,20160202,2368.0,2368.0,2368.0,2368.0,0.0,0.0,2.0
fu1612,20160203,2486.0,2486.0,2486.0,2486.0,0.0,0.0,2.0
fu1612,20160204,2486.0,2486.0,2486.0,2486.0,0.0,0.0,2.0
fu1612,20160205,2500.0,2500.0,2500.0,2500.0,0.0,0.0,2.0
fu1612,20160215,2500.0,2500.0,2500.0,2500.0,0.0,0.0,2.0
fu1612,20160216,2500.0,2500.0,2500.0,2500.0,0.0,0.0,2.0
fu1612,20160217,2444.0,2444.0,2444.0,2444.0,0.0,0.0,2.0
fu1612,20160218,2371.0,2371.0,2371.0,2371.0,0.0,0.0,2.0
fu1612,20160219,2371.0,2371.0,2371.0,2371.0,0.0,0.0,2.0
fu1612,20160222,2283.0,2283.0,2283.0,2283.0,0.0,0.0,2.0
fu1612,20160223,2397.0,2397.0,2397.0,2397.0,0.0,0.0,2.0
fu1612,20160224,2343.0,2343.0,2343.0,2343.0,0.0,0.0,2.0
fu1612,20160225,2321.0,2321.0,2321.0,2321.0,0.0,0.0,2.0
fu1612,20160226,2317.0,2317.0,2317.0,2317.0,0.0,0.0,2.0
fu1612,20160229,2432.0,2432.0,2432.0,2432.0,0.0,0.0,2.0
