合约,交易日,开始时间,结束时间,最高价,开盘价,最低价,收盘价,成交量,成交额,持仓量,昨收价
rr2011,2020/04/02,2020/04/02 09:00:00,2020/04/02 09:01:00,3638.0,3638.0,3638.0,3638.0,0.0,0.0,9.0,3638.0
rr2011,2020/04/02,2020/04/02 09:01:00,2020/04/02 09:02:00,3703.0,3703.0,3703.0,3703.0,1.0,37030.0,9.0,3638.0
rr2011,2020/04/02,2020/04/02 09:02:00,2020/04/02 09:03:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:03:00,2020/04/02 09:04:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:04:00,2020/04/02 09:05:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:05:00,2020/04/02 09:06:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:06:00,2020/04/02 09:07:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:07:00,2020/04/02 09:08:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:08:00,2020/04/02 09:09:00,3703.0,3703.0,3703.0,3703.0,0.0,0.0,9.0,3703.0
rr2011,2020/04/02,2020/04/02 09:09:00,2020/04/02 09:10:00,3626.0,3626.0,3626.0,3626.0,1.0,36260.0,10.0,3703.0
rr2011,2020/04/02,2020/04/02 09:10:00,2020/04/02 09:11:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:11:00,2020/04/02 09:12:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:12:00,2020/04/02 09:13:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:13:00,2020/04/02 09:14:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:14:00,2020/04/02 09:15:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:15:00,2020/04/02 09:16:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:16:00,2020/04/02 09:17:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:17:00,2020/04/02 09:18:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:18:00,2020/04/02 09:19:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:19:00,2020/04/02 09:20:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:20:00,2020/04/02 09:21:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
rr2011,2020/04/02,2020/04/02 09:21:00,2020/04/02 09:22:00,3626.0,3626.0,3626.0,3626.0,0.0,0.0,10.0,3626.0
