InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
j1605,20160104,652.0,647.0,635.0,636.0,106882.0,6859649600.0,149632.0
j1605,20160105,641.0,636.0,633.5,640.0,98744.0,6302283800.0,152678.0
j1605,20160106,640.0,639.5,625.0,625.5,160180.0,10100175800.0,152148.0
j1605,20160107,629.0,624.0,619.0,621.0,142258.0,8875619600.0,149948.0
j1605,20160108,627.0,621.0,618.0,624.0,132160.0,8237332500.0,145246.0
j1605,20160111,629.5,623.0,620.5,623.5,109482.0,6845994100.0,143044.0
j1605,20160112,625.0,624.0,611.0,612.5,169100.0,10463335800.0,153188.0
j1605,20160113,619.5,613.5,613.0,617.0,159480.0,9831794700.0,145798.0
j1605,20160114,622.0,618.0,610.0,621.0,178218.0,10979209200.0,139142.0
j1605,20160115,631.5,620.0,619.5,626.5,200056.0,12560857100.0,136044.0
j1605,20160118,640.5,625.0,622.5,639.0,227946.0,14461663900.0,131530.0
j1605,20160119,643.0,639.0,633.5,641.5,158360.0,10103009400.0,135166.0
j1605,20160120,642.5,641.5,632.0,633.5,159460.0,10138199200.0,136990.0
j1605,20160121,640.5,633.0,629.0,637.0,161820.0,10293594400.0,137592.0
j1605,20160122,652.5,638.5,634.0,646.0,302786.0,19563533000.0,155858.0
j1605,20160125,654.5,647.0,644.0,645.0,182216.0,11822055500.0,152242.0
j1605,20160126,649.0,642.5,640.5,647.5,146142.0,9426294100.0,143602.0
j1605,20160127,654.5,649.0,645.0,653.0,160500.0,10439545500.0,145500.0
j1605,20160128,653.5,652.5,642.5,644.5,127382.0,8257524900.0,137668.0
j1605,20160129,647.0,644.5,636.5,639.5,144602.0,9273769000.0,133174.0
