InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
TC603,20160104,297.2,297.2,297.2,297.2,0.0,0.0,6.0
TC603,20160105,297.2,297.2,297.2,297.2,0.0,0.0,6.0
TC603,20160106,297.2,297.2,297.2,297.2,0.0,0.0,6.0
TC603,20160107,297.2,297.2,286.0,286.0,2.0,572.0,6.0
TC603,20160108,297.6,286.0,286.0,297.6,4.0,1175.2,6.0
TC603,20160111,297.6,297.6,297.6,297.6,0.0,0.0,6.0
TC603,20160112,293.8,293.8,293.8,293.8,0.0,0.0,6.0
TC603,20160113,293.8,293.8,293.8,293.8,0.0,0.0,6.0
TC603,20160114,293.8,293.8,286.0,286.0,2.0,572.0,6.0
TC603,20160115,288.2,286.0,286.0,288.2,2.0,576.4,6.0
TC603,20160118,299.6,288.2,288.2,299.6,2.0,599.2,6.0
TC603,20160119,299.6,299.6,299.6,299.6,0.0,0.0,6.0
TC603,20160120,299.6,299.6,299.6,299.6,0.0,0.0,6.0
TC603,20160121,299.6,299.6,299.6,299.6,0.0,0.0,6.0
TC603,20160122,311.6,299.6,299.6,311.6,2.0,623.2,6.0
TC603,20160125,311.6,311.6,311.6,311.6,0.0,0.0,6.0
TC603,20160126,299.8,299.8,299.8,299.8,2.0,599.6,4.0
TC603,20160127,299.8,299.8,299.8,299.8,0.0,0.0,4.0
TC603,20160128,299.8,299.8,299.8,299.8,0.0,0.0,4.0
