InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
PM605,20160104,2482.0,2482.0,2482.0,2482.0,0.0,0.0,8.0
PM605,20160105,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160106,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160107,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160108,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160111,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160112,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160113,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160114,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160115,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160118,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160119,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160120,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160121,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160122,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160125,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160126,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160127,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160128,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
PM605,20160129,2514.0,2514.0,2514.0,2514.0,0.0,0.0,8.0
