InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
zn9998,20160104,13255.0,13100.0,13070.0,13100.0,1700.0,111701750.0,20020.0
zn9998,20160105,13245.0,13235.0,13085.0,13235.0,5840.0,384277500.0,17520.0
zn9998,20160106,13185.0,12995.0,12980.0,12995.0,2250.0,146808500.0,16520.0
zn9998,20160107,13050.0,12830.0,12800.0,12830.0,3350.0,215956250.0,15100.0
zn9998,20160108,12930.0,12850.0,12645.0,12850.0,1980.0,126671250.0,14600.0
zn9998,20160111,12870.0,12765.0,12675.0,12765.0,4850.0,309289500.0,14910.0
zn9998,20160112,12765.0,12350.0,12350.0,12350.0,4220.0,264958500.0,13510.0
zn9998,20160113,12460.0,12450.0,12360.0,12450.0,1510.0,93693000.0,12550.0
zn9998,20160114,12580.0,12520.0,12360.0,12520.0,3200.0,199716500.0,10750.0
zn9998,20160115,12680.0,12450.0,12450.0,12450.0,2630.0,165141750.0,9760.0
zn9998,20160119,12825.0,12790.0,12610.0,12790.0,16828.0,1070837450.0,41364.0
zn9998,20160120,12820.0,12675.0,12615.0,12675.0,11696.0,744473350.0,37316.0
zn9998,20160121,12715.0,12585.0,12560.0,12585.0,10840.0,685048500.0,35490.0
zn9998,20160122,12805.0,12745.0,12590.0,12745.0,10074.0,641379200.0,32706.0
zn9998,20160125,12845.0,12720.0,12640.0,12720.0,7128.0,452916750.0,29638.0
zn9998,20160126,12780.0,12750.0,12680.0,12750.0,9796.0,623257250.0,28098.0
zn9998,20160127,13070.0,12800.0,12800.0,13020.0,12250.0,794657100.0,25194.0
zn9998,20160128,13030.0,12940.0,12930.0,12940.0,1712.0,111222050.0,24736.0
zn9998,20160129,13080.0,12975.0,12860.0,12975.0,6042.0,390314300.0,19002.0
