InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
FG612,20160104,943.0,908.0,905.0,907.0,122.0,111874.0,454.0
FG612,20160105,913.0,907.0,907.0,912.0,76.0,69236.0,462.0
FG612,20160106,912.0,912.0,905.0,907.0,40.0,36280.0,476.0
FG612,20160107,909.0,907.0,906.0,907.0,34.0,30872.0,490.0
FG612,20160108,912.0,907.0,895.0,908.0,98.0,88886.0,502.0
FG612,20160111,912.0,908.0,906.0,906.0,20.0,18160.0,502.0
FG612,20160112,911.0,906.0,905.0,907.0,152.0,137864.0,516.0
FG612,20160113,910.0,907.0,906.0,906.0,42.0,38094.0,522.0
FG612,20160114,907.0,906.0,900.0,906.0,154.0,139062.0,608.0
FG612,20160115,910.0,906.0,904.0,909.0,78.0,70824.0,602.0
FG612,20160118,910.0,909.0,882.0,905.0,560.0,503440.0,690.0
FG612,20160119,909.0,905.0,901.0,908.0,328.0,296840.0,646.0
FG612,20160120,909.0,908.0,902.0,907.0,184.0,166704.0,614.0
FG612,20160121,908.0,907.0,900.0,907.0,118.0,106908.0,634.0
FG612,20160122,918.0,907.0,905.0,905.0,130.0,118300.0,646.0
FG612,20160125,908.0,905.0,898.0,900.0,254.0,228854.0,678.0
FG612,20160126,903.0,900.0,898.0,899.0,40.0,36000.0,682.0
FG612,20160127,906.0,899.0,898.0,906.0,54.0,48870.0,672.0
FG612,20160128,906.0,906.0,898.0,900.0,54.0,48654.0,678.0
FG612,20160129,902.0,900.0,898.0,901.0,92.0,82708.0,686.0
