InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
WH601,20160104,2950.0,2920.0,2920.0,2939.0,424.0,1244016.0,4200.0
WH601,20160105,2956.0,2939.0,2939.0,2956.0,78.0,230412.0,4194.0
WH601,20160106,3050.0,2956.0,2956.0,3050.0,56.0,169064.0,4158.0
WH601,20160107,3070.0,3050.0,2929.0,3070.0,30.0,91380.0,4150.0
WH601,20160108,3168.0,3070.0,2935.0,2935.0,262.0,828182.0,3956.0
WH601,20160111,3034.0,2935.0,2935.0,3034.0,2.0,6068.0,3954.0
WH601,20160112,3034.0,3034.0,3034.0,3034.0,0.0,0.0,3954.0
WH601,20160113,3034.0,3034.0,2970.0,2980.0,294.0,874356.0,3676.0
WH601,20160114,2980.0,2980.0,2930.0,2947.0,278.0,817598.0,3418.0
WH601,20160115,2947.0,2947.0,2940.0,2940.0,34.0,99960.0,3384.0
