InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
jd1703,20160601,3398.0,3388.0,3341.0,3344.0,40.0,1352300.0,560.0
jd1703,20160602,3361.0,3344.0,3344.0,3361.0,6.0,201640.0,562.0
jd1703,20160603,3376.0,3361.0,3361.0,3365.0,6.0,202320.0,560.0
jd1703,20160606,3390.0,3365.0,3365.0,3390.0,6.0,203020.0,560.0
jd1703,20160607,3396.0,3390.0,3390.0,3392.0,4.0,135760.0,564.0
jd1703,20160608,3413.0,3392.0,3384.0,3384.0,6.0,203640.0,562.0
jd1703,20160613,3521.0,3384.0,3384.0,3464.0,64.0,2210720.0,562.0
jd1703,20160614,3464.0,3464.0,3405.0,3405.0,20.0,686120.0,566.0
jd1703,20160615,3405.0,3405.0,3351.0,3351.0,24.0,808460.0,560.0
jd1703,20160616,3355.0,3351.0,3340.0,3355.0,8.0,267820.0,562.0
jd1703,20160617,3392.0,3355.0,3355.0,3392.0,6.0,203260.0,560.0
jd1703,20160620,3400.0,3392.0,3390.0,3399.0,10.0,339620.0,560.0
jd1703,20160621,3400.0,3399.0,3385.0,3385.0,6.0,203500.0,564.0
jd1703,20160622,3385.0,3385.0,3385.0,3385.0,0.0,0.0,564.0
jd1703,20160623,3391.0,3391.0,3391.0,3391.0,0.0,0.0,564.0
jd1703,20160624,3410.0,3391.0,3384.0,3410.0,4.0,135880.0,564.0
jd1703,20160627,3438.0,3410.0,3386.0,3433.0,52.0,1779760.0,566.0
jd1703,20160628,3440.0,3433.0,3427.0,3427.0,32.0,1097280.0,548.0
jd1703,20160629,3452.0,3427.0,3407.0,3450.0,18.0,619180.0,546.0
jd1703,20160630,3450.0,3450.0,3422.0,3442.0,22.0,755740.0,550.0
