InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
wh9995,20160601,2682.0,2665.0,2659.0,2665.0,270.0,14400000.0,4886.0
wh9995,20160602,2686.0,2676.0,2671.0,2676.0,440.0,23550000.0,4832.0
wh9995,20160603,2689.0,2682.0,2665.0,2670.0,274.0,14650000.0,4802.0
wh9995,20160606,2747.0,2677.0,2678.0,2743.0,1920.0,104680000.0,4772.0
wh9995,20160607,2758.0,2738.0,2725.0,2738.0,486.0,26570000.0,4736.0
wh9995,20160608,2754.0,2744.0,2729.0,2744.0,456.0,25030000.0,4756.0
wh9995,20160613,2793.0,2786.0,2744.0,2786.0,1512.0,83980000.0,4310.0
wh9995,20160614,2784.0,2778.0,2768.0,2774.0,564.0,31290000.0,4272.0
wh9995,20160615,2779.0,2744.0,2744.0,2744.0,602.0,33300000.0,4404.0
wh9995,20160616,2750.0,2738.0,2720.0,2738.0,504.0,27590000.0,4328.0
wh9995,20160617,2752.0,2750.0,2729.0,2750.0,410.0,22490000.0,4264.0
wh9995,20160620,2756.0,2703.0,2741.0,2752.0,352.0,19360000.0,4086.0
wh9995,20160621,2756.0,2753.0,2750.0,2753.0,170.0,9350000.0,4064.0
wh9995,20160622,2759.0,2652.0,2743.0,2753.0,290.0,15970000.0,4076.0
wh9995,20160623,2755.0,2715.0,2714.0,2715.0,344.0,18770000.0,4098.0
wh9995,20160624,2724.0,2703.0,2708.0,2720.0,268.0,14580000.0,4206.0
wh9995,20160627,2726.0,2710.0,2710.0,2710.0,534.0,29000000.0,4422.0
wh9995,20160628,2720.0,2636.0,2700.0,2710.0,912.0,49430000.0,4662.0
wh9995,20160629,2719.0,2694.0,2696.0,2707.0,312.0,16900000.0,4692.0
wh9995,20160630,2715.0,2709.0,2698.0,2709.0,564.0,30570000.0,4970.0
