InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
v1704,20160601,5035.0,5035.0,5035.0,5035.0,0.0,0.0,0.0
v1704,20160602,5035.0,5035.0,5035.0,5035.0,0.0,0.0,0.0
v1704,20160603,5035.0,5035.0,5035.0,5035.0,0.0,0.0,0.0
v1704,20160606,5030.0,5030.0,5030.0,5030.0,0.0,0.0,0.0
v1704,20160607,5005.0,5005.0,5005.0,5005.0,0.0,0.0,0.0
v1704,20160608,4995.0,4995.0,4995.0,4995.0,0.0,0.0,0.0
v1704,20160613,4990.0,4990.0,4990.0,4990.0,0.0,0.0,0.0
v1704,20160614,4935.0,4935.0,4935.0,4935.0,0.0,0.0,0.0
v1704,20160615,4920.0,4920.0,4920.0,4920.0,0.0,0.0,0.0
v1704,20160616,4885.0,4885.0,4885.0,4885.0,0.0,0.0,0.0
v1704,20160617,4900.0,4900.0,4900.0,4900.0,0.0,0.0,0.0
v1704,20160620,4920.0,4920.0,4920.0,4920.0,0.0,0.0,0.0
v1704,20160621,5015.0,5015.0,5015.0,5015.0,0.0,0.0,0.0
v1704,20160622,5085.0,5085.0,5085.0,5085.0,0.0,0.0,0.0
v1704,20160623,5230.0,5230.0,5230.0,5230.0,0.0,0.0,0.0
v1704,20160624,5305.0,5305.0,5305.0,5305.0,0.0,0.0,0.0
v1704,20160627,5355.0,5355.0,5355.0,5355.0,0.0,0.0,0.0
v1704,20160628,5200.0,5200.0,5200.0,5200.0,0.0,0.0,0.0
v1704,20160629,5115.0,5115.0,5115.0,5115.0,0.0,0.0,0.0
v1704,20160630,5010.0,5010.0,5010.0,5010.0,0.0,0.0,0.0
