InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
zc9996,20160503,390.4,390.4,390.4,390.4,0.0,0.0,2.0
zc9996,20160504,389.6,389.6,389.6,389.6,0.0,0.0,2.0
zc9996,20160505,389.6,389.6,389.6,389.6,0.0,0.0,2.0
zc9996,20160506,385.4,375.4,375.4,375.4,10.0,370000.0,2.0
zc9996,20160509,379.8,379.8,379.8,379.8,0.0,0.0,2.0
zc9996,20160510,374.2,374.2,374.2,374.2,0.0,0.0,2.0
zc9996,20160511,364.2,364.2,364.2,364.2,0.0,0.0,2.0
zc9996,20160512,370.4,370.4,370.4,370.4,0.0,0.0,2.0
zc9996,20160513,372.8,372.8,372.8,372.8,0.0,0.0,2.0
zc9996,20160516,367.6,367.6,367.6,367.6,0.0,0.0,2.0
zc9996,20160517,367.6,367.6,367.6,367.6,0.0,0.0,2.0
zc9996,20160518,367.6,367.6,367.6,367.6,0.0,0.0,2.0
zc9996,20160519,367.6,367.6,367.6,367.6,0.0,0.0,2.0
zc9996,20160520,367.6,367.6,367.6,367.6,0.0,0.0,2.0
zc9996,20160523,384.8,384.8,374.0,384.8,4.0,150000.0,2.0
zc9996,20160524,379.4,379.4,379.4,379.4,0.0,150000.0,2.0
zc9996,20160525,379.0,363.6,363.6,363.6,4.0,140000.0,2.0
zc9996,20160526,371.4,371.4,371.4,371.4,0.0,140000.0,2.0
zc9996,20160527,371.4,371.4,371.4,371.4,0.0,0.0,2.0
zc9996,20160530,385.4,385.4,385.4,385.4,0.0,0.0,2.0
zc9996,20160531,387.6,387.6,387.6,387.6,0.0,0.0,2.0
