InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
cf9994,20160503,12990.0,12845.0,12660.0,12845.0,202238.0,12977360000.0,249258.0
cf9994,20160504,12760.0,12760.0,12545.0,12620.0,184046.0,11647010000.0,248824.0
cf9994,20160505,12685.0,12630.0,12550.0,12625.0,90620.0,5713160000.0,244352.0
cf9994,20160506,12805.0,12650.0,12250.0,12400.0,232746.0,14491530000.0,220652.0
cf9994,20160509,12520.0,12450.0,11960.0,12185.0,210012.0,12847150000.0,214516.0
cf9994,20160510,12280.0,12185.0,12060.0,12240.0,112890.0,6878890000.0,212968.0
cf9994,20160511,12435.0,12210.0,12200.0,12365.0,97638.0,6016390000.0,218352.0
cf9994,20160512,12735.0,12945.0,12160.0,12580.0,193692.0,12090900000.0,227652.0
cf9994,20160513,12685.0,12575.0,12230.0,12330.0,206860.0,12841790000.0,214608.0
cf9994,20160516,12520.0,12340.0,12230.0,12320.0,116776.0,7225090000.0,218112.0
cf9994,20160517,12420.0,12460.0,12265.0,12385.0,106628.0,6583070000.0,208224.0
cf9994,20160518,12735.0,12455.0,12420.0,12455.0,300.0,18880000.0,1230.0
cf9994,20160519,12655.0,12635.0,12470.0,12635.0,444.0,27890000.0,1180.0
cf9994,20160520,12680.0,12600.0,12600.0,12600.0,56.0,27890000.0,1138.0
cf9994,20160523,12615.0,12455.0,12435.0,12455.0,50.0,5550000.0,1124.0
cf9994,20160524,12370.0,12370.0,12250.0,12370.0,14.0,10910000.0,1096.0
cf9994,20160525,12470.0,12430.0,12300.0,12430.0,28.0,2090000.0,1090.0
cf9994,20160526,12530.0,12490.0,12460.0,12490.0,34.0,4460000.0,1090.0
cf9994,20160527,13025.0,12835.0,12700.0,12835.0,218.0,14030000.0,954.0
cf9994,20160530,13000.0,13000.0,12765.0,13000.0,134.0,8640000.0,922.0
cf9994,20160531,13000.0,12755.0,12755.0,12755.0,94.0,6060000.0,904.0
