InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
ta9995,20160503,4898.0,4898.0,4898.0,4898.0,14.0,340000.0,70.0
ta9995,20160504,4888.0,4888.0,4880.0,4888.0,44.0,1070000.0,68.0
ta9995,20160505,4908.0,4828.0,4828.0,4828.0,32.0,780000.0,72.0
ta9995,20160506,4882.0,4882.0,4882.0,4882.0,4.0,90000.0,72.0
ta9995,20160509,4882.0,4882.0,4882.0,4882.0,0.0,0.0,72.0
ta9995,20160510,4750.0,4670.0,4670.0,4670.0,8.0,180000.0,70.0
ta9995,20160511,4716.0,4716.0,4716.0,4716.0,0.0,0.0,70.0
ta9995,20160512,4716.0,4696.0,4680.0,4696.0,26.0,600000.0,60.0
ta9995,20160513,4664.0,4570.0,4542.0,4570.0,34.0,780000.0,48.0
ta9995,20160516,4644.0,4644.0,4644.0,4644.0,0.0,0.0,48.0
ta9995,20160517,4688.0,4686.0,4608.0,4686.0,16.0,370000.0,48.0
ta9995,20160518,4748.0,4760.0,4672.0,4686.0,824340.0,19419700000.0,1074774.0
ta9995,20160519,4696.0,4660.0,4612.0,4618.0,815152.0,18977370000.0,1089638.0
ta9995,20160520,4634.0,4556.0,4594.0,4622.0,239394.0,18977370000.0,1094776.0
ta9995,20160523,4642.0,4676.0,4536.0,4562.0,521602.0,12458230000.0,1115248.0
ta9995,20160524,4564.0,4512.0,4522.0,4550.0,176232.0,25313660000.0,1088630.0
ta9995,20160525,4548.0,4540.0,4506.0,4530.0,245286.0,11978330000.0,1110442.0
ta9995,20160526,4572.0,4524.0,4504.0,4510.0,421178.0,15705090000.0,1086242.0
ta9995,20160527,4582.0,4564.0,4508.0,4514.0,862984.0,19562070000.0,1093174.0
ta9995,20160530,4558.0,4470.0,4504.0,4544.0,725696.0,16451830000.0,1060626.0
ta9995,20160531,4644.0,4544.0,4546.0,4600.0,1113264.0,25670570000.0,1048744.0
