InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
CJ9990,20200506,10255.0,10025.0,10025.0,10220.0,18796.0,190872180.0,18773.0
CJ9990,20200507,10260.0,10195.0,10195.0,10255.0,13109.0,133133180.0,19428.0
CJ9990,20200508,10315.0,10145.0,10145.0,10225.0,18025.0,183134745.0,18637.0
CJ9990,20200511,10290.0,10140.0,10125.0,10265.0,15138.0,153973905.0,20272.0
CJ9990,20200512,10305.0,10160.0,10160.0,10245.0,15657.0,159368230.0,19638.0
CJ9990,20200513,10325.0,10175.0,10175.0,10320.0,30859.0,315134850.0,21457.0
CJ9990,20200514,10340.0,10230.0,10230.0,10290.0,15737.0,161024005.0,20579.0
CJ9990,20200515,10335.0,10220.0,10210.0,10295.0,14525.0,148650750.0,19796.0
CJ9990,20200518,10365.0,10255.0,10240.0,10310.0,17834.0,182825240.0,19254.0
CJ9990,20200519,10335.0,10240.0,10240.0,10280.0,13972.0,142919090.0,18754.0
CJ9990,20200520,10300.0,10195.0,10180.0,10275.0,10665.0,108839595.0,17730.0
CJ9990,20200521,10340.0,10190.0,10190.0,10305.0,16749.0,171529305.0,19331.0
CJ9990,20200522,10310.0,10205.0,10145.0,10155.0,22804.0,231349080.0,18734.0
CJ9990,20200525,10205.0,10070.0,10055.0,10165.0,10745.0,108466465.0,18401.0
