InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
y9994,20160701,6326.0,6296.0,6296.0,6296.0,4.0,252440.0,14.0
y9994,20160704,6310.0,6310.0,6310.0,6310.0,0.0,0.0,14.0
y9994,20160705,6466.0,6466.0,6466.0,6466.0,0.0,0.0,14.0
y9994,20160706,6466.0,6466.0,6466.0,6466.0,0.0,0.0,14.0
y9994,20160707,6134.0,6134.0,6134.0,6134.0,2.0,122680.0,16.0
y9994,20160708,6134.0,6134.0,6134.0,6134.0,0.0,0.0,16.0
y9994,20160711,6304.0,6216.0,6118.0,6216.0,12.0,744360.0,18.0
y9994,20160712,6208.0,6208.0,6208.0,6208.0,2.0,124160.0,20.0
y9994,20160713,6208.0,6208.0,6208.0,6208.0,0.0,0.0,20.0
y9994,20160714,6408.0,6348.0,6348.0,6348.0,6.0,382240.0,20.0
y9994,20160715,6370.0,6370.0,6370.0,6370.0,0.0,0.0,20.0
y9994,20160718,6346.0,6282.0,6246.0,6282.0,601716.0,37896022560.0,678958.0
y9994,20160719,6284.0,6224.0,6172.0,6224.0,601126.0,37436944040.0,695754.0
y9994,20160720,6336.0,6324.0,6188.0,6324.0,646134.0,40371411920.0,713818.0
y9994,20160721,6352.0,6288.0,6274.0,6288.0,778844.0,49149441000.0,727036.0
y9994,20160722,6318.0,6182.0,6148.0,6182.0,710566.0,44381868000.0,742880.0
y9994,20160725,6190.0,6128.0,6084.0,6128.0,542228.0,33272153360.0,742620.0
y9994,20160726,6112.0,6088.0,6022.0,6088.0,557420.0,33803313360.0,746964.0
y9994,20160727,6112.0,6084.0,6026.0,6064.0,271388.0,16471089960.0,47422768.0
y9994,20160728,6118.0,6106.0,6054.0,6078.0,237336.0,14437906440.0,47424288.0
y9994,20160729,6082.0,6052.0,6018.0,6068.0,251354.0,15209380760.0,47421648.0
