InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
i9998,20160701,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160704,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160705,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160706,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160707,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160708,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160711,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160712,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160713,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160714,444.0,444.0,444.0,444.0,0.0,0.0,0.0
i9998,20160718,459.5,442.5,442.5,442.5,8.0,362400.0,8.0
i9998,20160719,452.0,448.0,426.0,448.0,8.0,355600.0,8.0
i9998,20160720,444.5,444.5,444.5,444.5,0.0,0.0,8.0
i9998,20160721,462.0,462.0,421.5,462.0,10.0,443700.0,8.0
i9998,20160722,466.5,450.0,450.0,450.0,12.0,551700.0,6.0
i9998,20160725,458.5,452.5,452.5,452.5,4.0,182200.0,6.0
i9998,20160726,455.5,455.5,455.5,455.5,0.0,0.0,6.0
i9998,20160727,475.0,475.0,475.0,475.0,2.0,95000.0,47423168.0
i9998,20160728,475.0,475.0,475.0,475.0,2.0,95000.0,47423248.0
i9998,20160729,498.0,471.0,471.0,471.0,6.0,288000.0,47422608.0
