InstrumentId,TradingDate,High,Open,Low,Close,Volume,Turnover,OpenInterest
hc9990,20160701,2532.0,2498.0,2454.0,2503.0,270212.0,6748027540.0,305282.0
hc9990,20160704,2604.0,2496.0,2496.0,2561.0,386386.0,9889544300.0,295704.0
hc9990,20160705,2592.0,2584.0,2432.0,2526.0,384688.0,9684332620.0,274732.0
hc9990,20160706,2552.0,2525.0,2448.0,2513.0,352854.0,8829685520.0,265642.0
hc9990,20160707,2628.0,2499.0,2487.0,2551.0,633886.0,16289574360.0,284250.0
hc9990,20160708,2590.0,2555.0,2505.0,2588.0,446322.0,11403108240.0,272782.0
hc9990,20160711,2635.0,2625.0,2514.0,2582.0,332826.0,8578361820.0,272908.0
hc9990,20160712,2702.0,2587.0,2568.0,2690.0,400208.0,10585876380.0,284862.0
hc9990,20160713,2735.0,2692.0,2649.0,2656.0,332010.0,8949123940.0,269844.0
hc9990,20160714,2681.0,2660.0,2606.0,2652.0,287194.0,7597517720.0,263014.0
hc9990,20160715,2691.0,2652.0,2616.0,2654.0,277232.0,7352149720.0,260604.0
hc9990,20160718,2666.0,2662.0,2489.0,2489.0,388436.0,9955661260.0,264680.0
hc9990,20160719,2484.0,2464.0,2391.0,2424.0,368136.0,9005931500.0,257942.0
hc9990,20160720,2479.0,2425.0,2421.0,2456.0,266650.0,6533133720.0,254892.0
hc9990,20160721,2592.0,2450.0,2428.0,2563.0,521220.0,13144266900.0,241864.0
hc9990,20160722,2573.0,2573.0,2478.0,2487.0,384464.0,9715843780.0,244192.0
hc9990,20160725,2575.0,2481.0,2462.0,2548.0,473956.0,12012667740.0,254670.0
hc9990,20160726,2594.0,2540.0,2517.0,2593.0,366378.0,9364401160.0,278930.0
hc9990,20160727,2661.0,2597.0,2569.0,2616.0,632514.0,16561453700.0,290390.0
hc9990,20160728,2675.0,2623.0,2607.0,2666.0,492898.0,13069029380.0,290808.0
hc9990,20160729,2673.0,2663.0,2569.0,2592.0,356656.0,9366438440.0,283808.0
